urls,images
www.digikala.com/product/dkp-5758666/گیتار-افرا-مدل-f4-کد-ca,"https://dkstatics-public.digikala.com/digikala-products/66c024b7bccfa57700bc78419f32192909b066d1_1626293558.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-3577395/میکروفن-رومیزی-این-وی-مدل-ywzoo1,https://dkstatics-public.digikala.com/digikala-adservice-promotions/0a47b60db4daa18c161d934d49f4ab1f4aa7d142_1641280671.svg
www.digikala.com/product/dkp-1121009/پنل-آکوستیک-ایران-استودیو-مدل-فلکسی-20-kg,https://dkstatics-public.digikala.com/digikala-adservice-promotions/0a47b60db4daa18c161d934d49f4ab1f4aa7d142_1641280671.svg
www.digikala.com/product/dkp-2919503/کیبورد-بیگ-فان-مدل-bf-430c,"https://dkstatics-public.digikala.com/digikala-products/121598832.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-4541199/گیتار-کلاسیک-آوا-مدل-s20-w,https://dkstatics-public.digikala.com/digikala-adservice-promotions/0a47b60db4daa18c161d934d49f4ab1f4aa7d142_1641281952.svg
www.digikala.com/product/dkp-4835951/میکروفن-کندانسر-وسکات-مدل-bm800,"https://dkstatics-public.digikala.com/digikala-products/1e0d57001a425b94694b58e339280bea3cf50404_1617868283.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-339405/پیانو-دیجیتال-یاماها-مدل-ydp-103,"https://dkstatics-public.digikala.com/digikala-products/1034795.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-6985761/پیانو-دیجیتال-ام-آر-اس-مدل-8821l5604,"https://dkstatics-public.digikala.com/digikala-products/ec4e432961f3e6d50090e0c720dc27e74a60eacb_1636452680.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-6955298/گیتار-مدل-c70,https://dkstatics-public.digikala.com/digikala-adservice-promotions/0a47b60db4daa18c161d934d49f4ab1f4aa7d142_1641281952.svg
www.digikala.com/product/dkp-4656228/میکروفن-کندانسر-مدل-live-broadcast-equipment-همراه-با-پایه-تلسکوپی,"https://dkstatics-public.digikala.com/digikala-products/53f59429662a57ce36f3a4551600473f1a60fea5_1615198217.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-2812883/کيبورد-ياماها-مدل-pss-e30,"https://dkstatics-public.digikala.com/digikala-products/121074372.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-60070/ویولن-آکوستیک-استگ-مدل-vn-44-tbk,"https://dkstatics-public.digikala.com/digikala-products/333710.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-126947/گیتار-کلاسیک-آلمانزا-مدل-403-cw,"https://dkstatics-public.digikala.com/digikala-products/361828.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-2928977/تنبک-محب-پور-مدل-2020,"https://dkstatics-public.digikala.com/digikala-products/121645396.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-925659/رقص-نور-گردان-دوطرفه-کد-447,"https://dkstatics-public.digikala.com/digikala-products/4318036.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-4573447/هنگ-درام-مدل-آرشا,"https://dkstatics-public.digikala.com/digikala-products/340a2a9c0380e26379c122a7a30c83de0ef70756_1614498128.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-3548999/گیتار-کلاسیک-مدل-c40,https://dkstatics-public.digikala.com/digikala-adservice-promotions/0a47b60db4daa18c161d934d49f4ab1f4aa7d142_1641281952.svg
www.digikala.com/product/dkp-1085513/میکروفون-استودیویی-مدل-sf-910,"https://dkstatics-public.digikala.com/digikala-products/5141487.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-2122294/کارت-صدا-استودیو-کینباس-مدل-v8,"https://dkstatics-public.digikala.com/digikala-products/113873404.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-2554099/رقص-نور-مجیکبال-مدل-us08,https://dkstatics-public.digikala.com/digikala-adservice-promotions/0a47b60db4daa18c161d934d49f4ab1f4aa7d142_1641280671.svg
www.digikala.com/product/dkp-204928/گیتار-آکوستیک-یاماها-مدل-f310p,"https://dkstatics-public.digikala.com/digikala-products/1612112.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-73184/گیتار-کلاسیک-یاماها-مدل-c80,"https://dkstatics-public.digikala.com/digikala-products/36490.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-2066086/کیبورد-کاسیو-مدل-ctk-3500,"https://dkstatics-public.digikala.com/digikala-products/113567851.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-7014058/سنتور-مدل-فربد-کد-410,"https://dkstatics-public.digikala.com/digikala-products/d403fa7847c4cc524e0b014c25e62371fed7bc93_1636731654.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-681042/میکروفن-آهوجا-مدل-143,"https://dkstatics-public.digikala.com/digikala-products/2985941.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-6824264/میکروفن-یقه-ای-جیتک-مدل-collared,https://dkstatics-public.digikala.com/digikala-adservice-promotions/0a47b60db4daa18c161d934d49f4ab1f4aa7d142_1641280671.svg
www.digikala.com/product/dkp-5711513/میکروفن-یقه-ای-مدل-tiktok-mic-lav,"https://dkstatics-public.digikala.com/digikala-products/60b798fb044952dbfcf11ebea9f4fe5120041eb2_1625864819.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-3690600/سنتور-صفری-مدل-چهار-مهر,"https://dkstatics-public.digikala.com/digikala-products/fa49462933e75163c2e68b2a979b65d923d7d893_1604736890.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-2092236/پنل-اکوستیک-ایران-استودیو-مدل-ام-دی-پلاس-بسته-4-عددی,https://dkstatics-public.digikala.com/digikala-adservice-promotions/0a47b60db4daa18c161d934d49f4ab1f4aa7d142_1641280671.svg
www.digikala.com/product/dkp-7140424/رقص-نور-مدل-bts-x-official-7718g,https://dkstatics-public.digikala.com/digikala-adservice-promotions/0a47b60db4daa18c161d934d49f4ab1f4aa7d142_1641280671.svg
www.digikala.com/product/dkp-4709689/پیانو-دیجیتال-یاماها-مدل-clp-735,"https://dkstatics-public.digikala.com/digikala-products/73086647728930de6f36734d1fd6424a79b4a8df_1615662006.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-5151892/ويولن-سندنر-مدل-rv1-44-clone-9-of-5141149,"https://dkstatics-public.digikala.com/digikala-products/a2a741acfb3563d3939a99131097e239f2a83c8a_1620810625.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-3653620/میکروفن-رومیزی-مدل-yw-3o,"https://dkstatics-public.digikala.com/digikala-products/5e82a9c6d4ed165ef8ce9a85efa167f5adc59421_1604157083.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-844181/میکروفون-یقه-ای-مدل-یانوی-y,"https://dkstatics-public.digikala.com/digikala-products/3889071.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-5791908/پنل-آکوستیک-مدل-صداگیر,https://dkstatics-public.digikala.com/digikala-adservice-promotions/0a47b60db4daa18c161d934d49f4ab1f4aa7d142_1641280671.svg
www.digikala.com/product/dkp-3042343/کالیمبا-جکو-مدل-k17ca,"https://dkstatics-public.digikala.com/digikala-products/c32b993940abb5fb00cedfc4e618c8a384979576_1593899769.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-108681/میکروفن-داینامیک-شور-مدل-sm7b,"https://dkstatics-public.digikala.com/digikala-products/1043485.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-4370956/میکروفن-کندانسر-ماونو-مدل-au-pm422,"https://dkstatics-public.digikala.com/digikala-products/ff8abd2d6a9be58a44f6d9ea565556c2d14df898_1612193918.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-3066221/تنبک-محب-پور-مدل-خط-دار-کد-۳۰۲۰,"https://dkstatics-public.digikala.com/digikala-products/953441ed89263cd5343686b29ee37bc344ceb9b4_1594379111.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-897252/گیتار-باس-شکتر-مدل-damien-platinum-4-1200,"https://dkstatics-public.digikala.com/digikala-products/4197754.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-395864/رقص-نور-مینی-مدل-لیزری-طرح-دار,"https://dkstatics-public.digikala.com/digikala-products/2323080.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-3811422/گیتار-کلاسیک-آوا-مدل-s20-a,https://dkstatics-public.digikala.com/digikala-adservice-promotions/0a47b60db4daa18c161d934d49f4ab1f4aa7d142_1641281952.svg
www.digikala.com/product/dkp-2751836/گیتار-کلاسیک-کینگ-مدل-k1-1,"https://dkstatics-public.digikala.com/digikala-products/120778293.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-4087528/میکروفن-کندانسر-ماونو-مدل-au-a04,"https://dkstatics-public.digikala.com/digikala-products/f22418194d876da607a53ca364d74636daa1d6c3_1608979196.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-469368/سنتور-موسوی-مدل-اکونومی,https://dkstatics-public.digikala.com/digikala-adservice-promotions/0a47b60db4daa18c161d934d49f4ab1f4aa7d142_1641281952.svg
www.digikala.com/product/dkp-1061451/سیم-گیتار-کلاسیک-داداریو-مدل-ej49,"https://dkstatics-public.digikala.com/digikala-products/5018990.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-3032408/میکروفن-یقه-ای-مکا-مدل-mm-1,https://dkstatics-public.digikala.com/digikala-adservice-promotions/0a47b60db4daa18c161d934d49f4ab1f4aa7d142_1641280671.svg
www.digikala.com/product/dkp-3032408/میکروفن-یقه-ای-مکا-مدل-mm-1,https://dkstatics-public.digikala.com/digikala-adservice-promotions/0a47b60db4daa18c161d934d49f4ab1f4aa7d142_1641280671.svg
www.digikala.com/product/dkp-6533775/رقص-نور-ای-لایت-مدل-party-rgb-کد-a51,"https://dkstatics-public.digikala.com/digikala-products/075751943a2f7f09f7c3c8bccf3734dd80a37cb5_1632382910.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-2183333/گیتار-کلاسیک-مدل-ne3,"https://dkstatics-public.digikala.com/digikala-products/114264033.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-866102/هارد-کیس-گیتار-مدل-black,https://dkstatics-public.digikala.com/digikala-adservice-promotions/0a47b60db4daa18c161d934d49f4ab1f4aa7d142_1641281952.svg
www.digikala.com/product/dkp-3098636/کیبورد-مدل-pn37-2020,"https://dkstatics-public.digikala.com/digikala-products/7554eb1312fdfedc95bd3023762fc219ca31c482_1594896704.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-6218314/سه-تار-مدل-نوری-دو-مهر,"https://dkstatics-public.digikala.com/digikala-products/4032196d7978ddcb1262929539a2a282c31eebae_1641104938.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-6012944/پنل-آکوستیک-مدل-شانه-تخم-مرغی-کد-s12-2,"https://dkstatics-public.digikala.com/digikala-products/999536e9b2892db528d33b830087c10748843fed_1628401764.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-6562041/پیانو-دیجیتال-یاماها-مدل-ju-109,"https://dkstatics-public.digikala.com/digikala-products/6e46b9742857de82ad7b78b2d831494e6da517c5_1632657780.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-7315855/پیانو-دیجیتال-یاماها-مدل-clp-745,"https://dkstatics-public.digikala.com/digikala-products/9c5e334d2ee74f09298e34897fd3df099b09d901_1639486074.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-6561311/پیانو-آکوستیک-یاماها-مدل-jx-113,"https://dkstatics-public.digikala.com/digikala-products/a1216fabe0a66ac0e4cf4709551b9ad4891549b4_1632654210.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-4371984/رقص-نور-مدل-دیسکو-لایت-01,https://dkstatics-public.digikala.com/digikala-adservice-promotions/0a47b60db4daa18c161d934d49f4ab1f4aa7d142_1641280671.svg
www.digikala.com/product/dkp-1101474/ساز-دهنی-چیمی-دیاتونیک-مدل-gd01,"https://dkstatics-public.digikala.com/digikala-products/5219890.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-2016109/میکروفون-یانمای-مدل-sf-777-usb,"https://dkstatics-public.digikala.com/digikala-products/113286756.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-1737084/پیانو-دیجیتال-یاماها-مدل-ydp-164,"https://dkstatics-public-2.digikala.com/digikala-products/111808845.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-2927018/گیتار-باس-یاماها-مدل-bb-235,"https://dkstatics-public.digikala.com/digikala-products/121636011.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-3202139/کالیمبا-کوکو-طرح-خرسی-مدل-k17-ac,"https://dkstatics-public.digikala.com/digikala-products/53073035003a1cab2c580a0b342f22d5ce245251_1596721583.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-5386687/میکروفن-استودیویی-مدل-bm800-به-همراه-کارت-صدای-v8,"https://dkstatics-public.digikala.com/digikala-products/4a7ca88dd442665e31941d08fcda508b71dbdbd7_1622968209.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-2089467/پیانو-دیجیتال-کاسیو-مدل-cdp-s100,"https://dkstatics-public.digikala.com/digikala-products/113688835.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-3643894/میکروفون-کاندنسر-رود-مدل-nt-usb-mini,"https://dkstatics-public.digikala.com/digikala-products/fee7f5bd467e52d158c1e2646e321a7964eb443f_1604564833.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-55267/فلوت-ریکوردر-یاماها-مدل-yrs-23,"https://dkstatics-public.digikala.com/digikala-products/282674.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-145345/گیتار-آکوستیک-یاماها-مدل-f310,"https://dkstatics-public.digikala.com/digikala-products/1035787.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-4671690/میکروفن-کندانسر-مدل-mm,"https://dkstatics-public.digikala.com/digikala-products/4f6979b1e6f31d5ece604b62864ca69b9545207a_1615319545.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-5325033/گیتار-کلاسیک-اسپیروس-مارکت-مدل-c70,https://dkstatics-public.digikala.com/digikala-adservice-promotions/0a47b60db4daa18c161d934d49f4ab1f4aa7d142_1641281952.svg
www.digikala.com/product/dkp-529311/کارت-صدا-usb-مدل-3d,"https://dkstatics-public.digikala.com/digikala-products/2420517.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-5050247/میکروفن-کندانسر-مدل-bm-800,https://dkstatics-public.digikala.com/digikala-adservice-promotions/0a47b60db4daa18c161d934d49f4ab1f4aa7d142_1641280671.svg
www.digikala.com/product/dkp-563573/سنتور-آریانا-مدل-2-مهر,https://dkstatics-public.digikala.com/digikala-adservice-promotions/0a47b60db4daa18c161d934d49f4ab1f4aa7d142_1641281952.svg
www.digikala.com/product/dkp-3490199/پنل-آکوستیک-ایران-استودیو-مدل-شانه-تخم-مرغی-کد-033,"https://dkstatics-public.digikala.com/digikala-products/f87087115941311913583a29134177059c61c51b_1601839450.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-563640/تنبک-شیرانی-مدل-4-مهر,"https://dkstatics-public.digikala.com/digikala-products/3725836.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-1503088/گیتار-پارسی-مدل-m5,"https://dkstatics-public-2.digikala.com/digikala-products/111365926.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-282115/سه-تار-عزیزی-ویژه,"https://dkstatics-public.digikala.com/digikala-products/1744984.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-4781894/میکروفون-یقه-ای-بیسیم-فای-فاین-مدل-k037,"https://dkstatics-public.digikala.com/digikala-products/44db19c5f269cdb37fd0c586adf9b45e1bb5ded9_1616586979.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-5219508/پنل-آکوستیک-ساندپروف-مدل-فلکسی,"https://dkstatics-public.digikala.com/digikala-products/5b96d015cc4d1a4332d2cebb0f8ed4c3565e9475_1621681564.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-5976959/ویولن-الکتریک-مدل-mm60-کد-01,"https://dkstatics-public.digikala.com/digikala-products/afe436aedf5dcbbd3dbef22fb0ad0f708e03e7b1_1627929461.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-4414427/رقص-نور-مدل-rg,"https://dkstatics-public.digikala.com/digikala-products/4136e955ea3858bfc3378b674fdcd011cb16740f_1612706408.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-6566980/کالیمبا-مدل-شعر-ایرانی-001,"https://dkstatics-public.digikala.com/digikala-products/356fdb74c69f53e9c5cef70ae0c7c69830dd1705_1637737654.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-7422165/رقص-نور-کد-999,"https://dkstatics-public.digikala.com/digikala-products/8ac9cb056faafd3d7bb0977b36f310d37df4ee7e_1640793389.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-4231326/بازی-آموزشی-کیبورد-طرح-پیانو-مدل-k-88,"https://dkstatics-public.digikala.com/digikala-products/cb1dcb0d92d79ed21ab558a1ea4056d761df10b6_1610547122.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-4237393/میکروفن-رومیزی-هایپرایکس-مدل-quadcast-s,https://dkstatics-public.digikala.com/digikala-adservice-promotions/0a47b60db4daa18c161d934d49f4ab1f4aa7d142_1641280671.svg
www.digikala.com/product/dkp-6751818/میدی-کنترلر-السیس-مدل-q49-mkii,"https://dkstatics-public.digikala.com/digikala-products/7fdbf8e7fafb512065f718562429ddf15dfbe3b4_1634202410.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-4720504/میکروفن-یقه-ای-فوکس-مدل-02,"https://dkstatics-public.digikala.com/digikala-products/63e70592f73d221c940bf64a342717b59c419eac_1615805719.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-1651848/گیتار-دایموند-مدل-ts600,"https://dkstatics-public.digikala.com/digikala-products/111341543.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-6350344/میکروفون-مدل-kubite,"https://dkstatics-public.digikala.com/digikala-products/46f1967f8149a1564523f8fc48da2e0bda7c67d4_1631173979.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-5880468/کمانچه-نریمان-کد-a1,"https://dkstatics-public.digikala.com/digikala-products/1ab5f9d5ebdde0ade9d5b6338670c51106071259_1627291625.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-4394341/میکروفن-کندانسر-ریزر-مدل-seiren-emote,https://dkstatics-public.digikala.com/digikala-adservice-promotions/0a47b60db4daa18c161d934d49f4ab1f4aa7d142_1641280671.svg
www.digikala.com/product/dkp-59375/سیم-گیتار-کلاسیک-الیس-مدل-a106-h,"https://dkstatics-public.digikala.com/digikala-products/159916.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
